x,y,labels
4.39797,9.761921,3
4.6538606,11.389193,3
4.0713315,11.157326,3
4.411235,11.345052,3
2.7023776,8.242853,3
3.2259362,7.6454687,3
2.385098,6.625045,3
4.780687,7.1737947,3
6.019291,11.559735,3
2.6370227,9.848471,3
2.7874746,8.768098,3
5.4707794,11.622788,3
6.60301,6.42178,3
5.2159634,5.8690505,3
5.206438,7.1377606,3
5.2580943,11.635914,3
5.792913,11.652427,3
2.2234716,8.579085,3
4.5046577,11.268491,3
4.425999,10.1225195,3
5.673687,11.748484,3
4.5771465,10.912896,3
5.375632,11.489709,3
3.599971,10.182304,3
5.171186,11.818623,3
2.3458877,6.6684346,3
4.2525263,10.841719,3
2.4648294,6.7819886,3
4.0230527,10.2043085,3
2.7932568,12.478477,2
4.2325554,11.320721,3
5.7439427,11.8121605,3
5.606314,13.094176,1
3.9204984,11.465687,3
5.6933575,13.219367,1
5.692799,13.225127,1
5.684629,13.183201,1
1.4016976,15.212968,-1
5.9130807,8.8143015,3
5.2445526,9.475994,3
2.6415925,6.0322423,3
4.645665,10.65269,3
3.0768147,7.9252515,3
3.6173468,13.059494,-1
5.681218,13.166123,1
1.4030508,15.209941,-1
6.026969,11.581284,3
5.182097,5.8820257,3
4.376064,6.530963,3
4.9541807,10.455695,3
4.7280364,7.1386957,3
6.394153,11.584049,3
2.7727945,6.1921206,3
6.36597,11.597701,3
5.697021,13.224029,1
4.305544,6.0091853,3
4.1064224,5.529412,3
2.7497668,12.480899,2
3.6095567,13.079367,-1
5.1087418,5.999822,3
1.4017087,15.213124,-1
5.699139,13.219726,1
19.415934,1.7010517,-1
4.988757,13.162861,-1
4.4530087,10.925944,3
5.904987,12.555885,3
4.635748,12.737085,3
5.144579,12.071242,3
2.7739556,11.087744,3
9.000808,11.243863,-1
6.0116005,10.618416,3
7.6225133,11.817862,3
2.3579078,6.303418,3
5.993893,11.240338,3
4.365831,5.0924106,-1
1.9655243,7.9992657,-1
6.715723,9.819219,3
2.9527884,10.306816,3
10.121747,9.852635,3
5.7099514,11.995027,3
7.61896,11.810298,3
3.7647064,11.069093,3
5.199709,11.960584,3
1.9598018,8.052884,-1
0.6249911,12.196142,-1
5.212759,12.493458,3
5.230259,12.5067835,3
7.6083336,11.820151,3
4.5266294,11.684019,3
3.9802155,5.9443083,3
2.7930493,12.468004,2
5.6913204,13.319051,1
2.5805442,11.265621,3
4.118027,10.307878,3
2.8614986,12.810972,2
4.357651,12.983828,-1
5.2271132,11.371381,3
6.2332945,11.723469,3
4.578444,12.257445,3
1.4877222,9.028687,-1
6.4810143,10.002952,3
10.122048,9.852522,3
4.6676273,12.258577,3
5.9740686,10.2765255,3
6.98286,11.979463,3
5.8470416,10.990335,3
7.460154,14.148438,3
5.531377,12.356157,3
4.1963487,8.417154,3
4.428344,5.6759295,3
8.518664,9.823591,-1
7.1097617,8.505048,3
5.497063,7.2572346,-1
4.2894535,8.428958,3
3.5635524,7.854437,3
7.4454513,12.3102,-1
4.434557,5.3477445,3
3.463302,12.196307,-1
7.184565,11.164565,3
4.4467173,5.3683243,3
6.929338,12.229816,3
3.784818,10.641763,3
2.6935685,8.153766,3
3.9867926,11.497972,3
4.320622,12.28873,3
3.4203298,7.9884996,3
7.455328,5.4069333,3
5.579773,12.318203,3
3.791645,11.750747,3
7.9110837,11.594464,3
4.629695,12.397256,3
5.1100416,10.964564,3
5.478932,7.2721295,-1
2.7934725,12.475243,2
2.7739093,12.456183,2
6.6103435,11.935815,3
5.3626432,11.7415905,3
5.334368,12.23638,3
3.1915686,9.006194,3
6.0473094,12.137641,3
6.886103,2.7117636,-1
6.2071795,12.609268,-1
3.910173,11.086639,3
5.1996236,7.355002,3
4.1176934,10.942529,3
3.9358363,7.0514345,3
3.388523,10.362454,3
5.520915,11.350571,3
5.27979,11.336391,3
4.2908244,10.676956,3
3.7827277,11.009481,3
8.032676,6.9012713,3
5.791981,12.297342,3
2.412985,6.5879316,3
4.9968557,13.129469,-1
2.650522,7.1356897,3
5.9037,12.567395,3
5.8019376,12.255311,3
6.611786,7.7562146,3
4.6448545,11.488202,3
7.394655,11.274002,3
5.960969,12.156802,3
4.494675,11.759917,3
5.7486877,11.843136,3
4.125363,10.845066,3
7.3864264,8.036647,3
5.841452,12.410161,3
5.0264935,13.114711,-1
2.662038,7.15158,3
5.892664,12.542443,3
5.7069063,12.199699,3
6.6014442,7.7519317,3
4.7026954,11.607021,3
7.298913,11.391603,3
5.9528694,12.143863,3
4.4888935,11.763916,3
2.3725653,6.5577645,3
5.7577415,11.870025,3
4.272119,10.881302,3
7.361585,8.011907,3
5.8784003,12.5058365,3
5.0158296,13.1078825,-1
5.8001494,11.968297,3
5.9419036,11.501556,3
5.8879952,11.946335,3
5.923408,12.192585,3
5.881773,12.508352,3
7.5084124,11.516375,3
3.170465,6.558258,3
5.712497,12.194788,3
7.4157987,8.179413,3
7.514658,8.701593,3
5.3938036,7.8690367,3
6.0228996,8.485105,3
2.4386897,8.892441,3
2.4597573,8.93491,3
2.489878,8.988682,3
3.5452187,9.674263,3
3.5880065,9.8915205,3
4.1313443,9.235577,3
2.758213,7.2912006,3
2.6278245,8.872729,3
2.4518104,8.564857,3
4.061117,11.370441,3
3.5389113,11.024513,3
5.003477,7.4690337,3
4.1166024,9.19804,3
5.6345043,11.863732,3
5.234516,11.7152195,3
5.569416,11.924181,3
2.4646099,8.09264,3
5.6363482,11.897076,3
6.286825,8.526132,3
7.11439,8.499409,3
4.832253,11.342157,3
4.926542,11.391552,3
3.5980759,9.584876,3
3.567262,9.867579,3
4.120156,9.2076,3
2.7502947,7.240773,3
2.6251872,8.8683195,3
2.4326432,8.567242,3
4.057228,11.391155,3
3.5668418,11.043258,3
4.9527416,7.475401,3
4.140175,9.190468,3
5.609776,11.872341,3
4.521961,8.943971,3
5.227363,11.707884,3
5.5584307,11.907637,3
2.49047,8.07345,3
5.6349907,11.934928,3
6.3015933,8.521606,3
7.110137,8.49799,3
4.8482347,11.377795,3
4.94553,11.411849,3
3.528392,9.939293,3
2.5603004,8.536165,3
4.0561934,11.411181,3
3.6297362,9.825916,3
2.7790368,7.292332,3
5.557837,11.910821,3
5.609231,11.905223,3
6.294055,8.529041,3
7.131569,8.5129795,3
4.9664197,11.419943,3
3.99645,8.990395,3
4.819383,11.374654,3
5.896717,12.413635,3
5.4319983,11.876321,3
3.384205,11.330081,3
5.5333505,11.431171,3
0.6252266,12.195905,-1
5.4879146,11.9299345,3
4.5645194,10.5678,3
5.209634,12.504254,3
4.8646646,11.455713,3
5.668409,11.868259,3
2.606844,7.002209,3
5.416304,11.448303,3
2.2790916,8.685287,3
5.4194827,11.547384,3
5.550601,11.50914,3
1.4898294,9.025641,-1
3.2974877,7.715017,3
2.861455,8.194906,3
4.6167817,8.672166,3
4.9791226,7.530412,3
5.260872,7.666263,3
6.4486814,6.431471,3
5.8143253,12.340857,3
4.2436743,10.231725,3
5.384002,11.408917,3
0.6253061,12.195768,-1
5.5679827,11.926043,3
5.209585,12.447207,3
4.818007,11.4049,3
5.629949,11.851331,3
3.37973,11.27124,3
5.2221193,12.523843,3
4.4099126,11.435065,3
4.5875487,9.140901,3
6.0106173,11.673173,3
5.014919,11.168796,3
5.3912325,11.515137,3
2.335876,6.6842947,3
4.011998,11.46417,3
5.6817393,9.116823,3
5.086761,11.265327,3
2.6034994,8.188145,3
5.416724,11.904238,3
5.144522,11.582689,3
6.1975336,6.915504,3
2.7198815,11.058837,3
5.2229,11.645615,3
4.7222257,8.181617,3
5.552253,11.604443,3
5.4993224,11.884257,3
3.7354279,8.984542,3
5.0981007,11.847841,3
3.64419,9.8000345,3
3.8775926,8.761737,3
3.541459,9.878287,3
2.5946305,8.338059,3
5.4736023,11.380399,3
3.8120756,9.808505,3
4.8523073,11.339641,3
4.0004516,8.5014715,3
2.3085966,6.500574,3
4.8570585,11.32641,3
3.3254175,9.046175,3
2.6877606,7.1861067,3
2.7376332,11.039915,3
5.550849,12.050388,3
5.586066,11.990249,3
3.2684247,10.525274,3
2.994817,10.864719,3
3.4262767,9.795866,3
3.5086622,9.933535,3
7.1346493,6.9595003,3
2.6365159,6.9550905,3
3.4290688,10.460663,3
3.0011883,6.6793647,3
3.083248,7.2698154,3
3.4912338,9.935339,3
4.032594,8.517659,3
3.6383383,9.834821,3
3.896033,8.784113,3
3.5400236,9.884243,3
2.5954924,8.340595,3
5.4121966,11.417145,3
3.8008153,9.795672,3
4.8279533,11.339941,3
3.9983315,8.523701,3
2.2983844,6.5342755,3
4.871352,11.348454,3
3.3428495,9.051461,3
2.7208376,7.17436,3
2.7216904,11.046314,3
5.5709724,12.046828,3
5.5983286,11.9559555,3
3.2467124,10.471517,3
3.0029275,10.8802595,3
3.4176276,9.753083,3
3.513548,9.9375925,3
7.1374116,6.9601,3
2.6279545,6.954094,3
3.4138522,10.46597,3
3.0101545,6.6754427,3
3.0735683,7.2785673,3
3.4967842,9.948468,3
3.518279,10.965555,3
3.9166732,8.6059885,3
3.3397844,11.212983,3
5.7355423,11.38581,3
5.2116914,12.366287,3
5.362374,11.498661,3
5.448954,11.418452,3
2.8511658,11.074381,3
2.6397038,9.781535,3
7.802432,11.15874,3
5.6445236,9.629075,3
3.0306334,8.079971,3
1.9761921,8.06609,-1
6.1904964,9.752179,3
3.7655358,7.861101,3
3.9583473,8.053585,3
3.892374,11.150068,3
3.8458338,11.146776,3
3.9276464,11.15013,3
3.580692,9.940837,3
5.442428,11.649357,3
5.730528,11.706274,3
4.7672286,11.043749,3
5.253907,10.93118,3
3.4179888,11.017114,3
2.96556,7.24735,3
3.1248782,10.437727,3
3.9395218,7.469859,3
2.8664079,8.279863,3
4.366492,12.951518,-1
3.0164812,8.506088,3
3.5207403,9.901558,3
3.467348,9.345976,3
2.62113,6.931341,3
2.5043256,8.022413,3
3.476382,10.564261,3
2.2911336,6.5480547,3
3.4193792,9.337289,3
2.8632946,7.7932496,3
3.209093,10.8753,3
5.085003,10.858194,3
5.6274247,11.793123,3
4.6078944,12.643086,3
7.5020814,10.013658,3
6.1108327,11.477656,3
3.760514,7.7446623,3
2.2704246,6.597473,3
7.7454376,9.9687395,3
4.6264653,9.388282,3
4.586606,11.612925,3
3.025101,7.2176914,3
5.7723875,11.430622,3
5.3566146,11.739003,3
5.5143695,11.453654,3
3.87375,8.052097,3
2.4733741,6.6657953,3
2.6946864,8.119058,3
4.0668216,8.143194,3
5.163047,6.8302755,3
5.6739426,13.20304,1
4.230757,11.164117,3
5.200354,6.615615,3
5.56488,9.376366,3
4.839362,11.843924,3
5.6034484,11.553102,3
5.061244,6.3724427,3
7.0222034,8.405768,3
5.2133427,6.757299,3
2.577379,6.234409,3
6.915801,5.6249332,3
4.661057,6.485886,3
6.1554203,11.250695,3
5.4519067,6.0102434,3
4.486017,10.74099,3
6.2509575,11.353698,3
6.990706,5.3214836,3
3.5034275,10.003562,3
4.648153,6.502477,3
6.550041,6.7690735,3
5.579905,6.893951,3
6.907935,5.611368,3
2.471875,8.390823,3
2.702736,6.1643033,3
2.5447745,6.2212563,3
4.576315,6.571003,3
6.1409707,11.2563305,3
5.5881734,11.901667,3
4.9464655,11.92722,3
6.2517185,11.376707,3
5.005477,6.7164536,3
7.6254563,10.49641,3
6.144967,5.444747,3
4.362687,6.2777295,3
4.018797,10.826672,3
4.49601,11.801095,3
3.024606,7.6035433,3
3.054593,6.287114,3
4.5244427,11.507092,3
4.9269996,11.72281,3
4.4039235,11.469705,3
4.4220715,11.369905,3
2.552069,7.740935,3
2.4549801,7.8404,3
4.1454597,10.88898,3
4.5833645,12.164859,3
4.5650973,12.160489,3
4.568224,12.182867,3
3.970849,11.571089,3
2.6750462,7.7029767,3
3.308609,8.189985,3
2.9968143,10.867379,3
4.680504,10.650256,3
4.3349843,11.221736,3
3.572349,8.788157,3
3.7820766,8.541783,3
3.4136925,8.327641,3
4.919945,11.6242895,3
6.7861333,10.373731,3
5.518679,5.5740976,3
4.427393,8.183382,3
2.852401,7.7105985,3
5.8301573,5.951804,3
5.1419554,9.242857,3
4.1979904,9.058099,3
5.979652,11.662469,3
7.9149113,11.571501,3
5.275991,7.1266303,3
6.9256406,5.3630567,3
4.807123,6.520757,3
4.4275074,6.688955,3
2.7819192,6.7212496,3
6.0598364,11.345599,3
6.2027884,11.26894,3
5.9464874,6.502822,3
4.1282744,6.8562317,3
4.365997,11.739314,3
4.355082,6.5625267,3
6.4876113,8.396307,3
6.4943724,8.207389,3
7.0334525,8.322362,3
7.1151943,9.25931,3
6.970749,5.686367,3
5.246884,11.347173,3
5.4220953,6.560114,3
5.674435,12.070308,3
5.511028,6.908379,3
6.1684875,11.254891,3
6.94141,5.3177757,3
10.121778,9.851896,3
4.6143575,6.6815987,3
6.149283,8.936928,3
3.4664004,7.493396,3
5.0276604,11.236267,3
5.760793,11.055204,3
5.7705812,10.217335,3
4.0791636,10.27065,3
6.3700547,10.148086,3
2.6003876,7.826228,3
4.7203064,9.476783,3
5.408815,11.430842,3
4.8384724,11.8374815,3
2.7746933,7.4051104,3
7.37711,5.4780393,3
6.9715996,10.360836,3
5.5054345,9.427436,3
2.3492367,7.420008,3
4.4976964,6.761778,3
2.7176619,8.418946,3
3.6606188,7.9958587,3
5.848741,6.4991417,3
5.955001,6.4336257,3
3.6283944,7.4411335,3
5.402335,5.4508743,3
5.567094,9.753139,3
2.385911,6.281965,3
3.1727936,8.025488,3
4.8728876,11.215315,3
4.26135,10.944673,3
2.766199,7.8455634,3
2.5942876,6.0750246,3
3.0564172,7.59427,3
2.2894924,7.313537,3
2.685569,7.4329224,3
3.404891,7.460951,3
2.2541149,7.5496483,3
5.351638,9.637197,3
2.2499352,8.657957,3
7.520464,11.070679,3
2.3819165,7.4131584,3
2.5564616,9.597928,3
6.1316633,8.527107,3
2.4403646,6.869607,3
5.5518894,9.4124365,3
7.444109,8.349148,3
3.3112516,10.840102,3
5.42851,9.426803,3
5.3369236,7.9299874,3
6.37778,5.229684,3
6.9642506,8.409863,3
5.086106,9.230989,3
4.375543,8.262563,3
6.483497,7.3773503,3
4.5657735,9.634144,3
5.494882,9.356913,3
5.5055723,9.471192,3
6.3912187,9.889458,3
4.58843,12.239004,3
4.5943475,12.31711,3
6.8327436,7.2825193,3
3.9758692,11.50176,3
4.245047,7.099719,3
4.611509,6.625266,3
3.6501663,7.859499,3
6.4954705,8.635797,3
4.1550164,8.986166,3
3.510925,7.540693,3
4.5730643,12.249726,3
4.949879,9.593739,3
6.5263877,8.200249,3
4.842035,9.320889,3
5.179168,9.9316,3
3.2684624,7.12129,3
4.959275,9.737923,3
4.8367653,9.506797,3
4.577909,12.227581,3
3.7014403,7.4990654,3
6.5893526,8.091704,3
4.4554343,6.5552683,3
2.4100995,6.269599,3
3.8338616,9.550306,3
2.7380648,7.107817,3
3.3709283,6.8791633,3
6.08896,11.339726,3
3.196969,6.286222,3
2.4652772,6.241099,3
5.119989,9.895421,3
2.8090858,12.48589,2
5.4029593,11.3215685,3
4.2374654,9.885384,3
3.260003,8.821828,3
4.428038,11.100604,3
6.0203996,10.025482,3
3.9350073,7.040995,3
2.9999561,7.606532,3
3.1620743,6.3365364,3
5.927039,10.639904,3
5.2449656,7.2033944,3
2.694709,8.376256,3
3.6697557,8.002681,3
2.6396852,8.172297,3
4.270638,11.536455,3
4.2739115,8.602971,3
6.2021365,10.863887,3
2.793953,12.475281,2
5.526827,10.165818,3
2.966173,7.091821,3
2.979063,7.064373,3
3.5100062,7.206419,3
4.562324,6.6436787,3
4.422614,11.385102,3
4.794015,9.270189,3
5.2432017,11.973575,3
2.7338324,6.97935,3
4.2158985,7.8905787,3
4.098366,7.358029,3
4.4731536,6.79024,3
2.803773,12.488278,2
5.404872,11.362009,3
4.81965,6.654404,3
4.244145,7.1452894,3
4.352102,6.547867,3
4.3297386,6.652483,3
4.316451,6.573865,3
2.7180262,6.518997,3
2.232293,7.6109514,3
5.003294,9.538527,3
4.910706,6.7178173,3
4.566416,7.1718407,3
4.612943,11.729248,3
5.6153293,11.580586,3
6.569619,11.346473,3
6.702936,11.602665,3
5.0571566,6.442806,3
5.292406,6.6147795,3
5.5196514,7.5304646,3
5.0685906,11.079633,3
5.1708,6.3030953,3
5.614679,7.19432,3
4.8660245,8.2278805,3
4.2930236,6.61559,3
3.6382606,7.885064,3
4.369007,5.1046667,-1
3.7067575,5.008457,-1
5.3718605,7.073744,3
5.4315596,5.771,3
4.5431542,6.006342,3
3.4529958,9.723585,3
6.1000133,8.932678,3
4.669079,12.259263,3
3.8924196,10.150996,3
4.640328,12.394159,3
2.300855,7.4592953,3
5.9410157,10.2165365,3
2.572019,8.499321,3
2.8200963,7.0493674,3
2.2619195,7.4321623,3
5.432424,11.295112,3
5.404801,11.275465,3
6.039549,9.895211,3
6.130264,9.793786,3
5.38938,11.628923,3
4.629511,12.191963,3
5.868662,11.513789,3
5.4276032,6.981497,3
5.6471324,6.58038,3
4.28135,8.523531,3
2.4681945,8.684437,3
3.7350302,8.039439,3
2.5209825,7.3100705,3
6.1664276,10.793603,3
3.6378846,6.923893,3
5.182547,7.6450467,3
3.4777818,6.848444,3
4.092025,9.224069,3
5.513471,11.348858,3
4.490833,11.86829,3
4.7098107,10.6973715,3
3.6991038,9.059673,3
5.449462,11.348575,3
4.112778,10.310133,3
4.297957,10.851975,3
5.534685,9.415931,3
7.0063176,8.44727,3
4.107718,6.7076735,3
4.8933635,8.1044,3
3.9854155,10.308931,3
3.548269,9.420009,3
3.0249143,7.797416,3
7.116515,6.653948,3
4.471707,9.579835,3
10.095398,9.848914,3
4.7562175,6.5067787,3
2.4920096,8.097798,3
4.387034,11.20958,3
4.3982334,10.757411,3
2.9337876,7.7629585,3
3.7839684,10.878035,3
3.9268358,7.019638,3
2.3828409,6.5908604,3
2.6428766,8.37198,3
2.4162457,7.5804768,3
6.0584145,6.468626,3
7.240369,6.5455036,3
4.411257,9.146306,3
2.8248727,7.6656804,3
5.4715004,7.6206584,3
3.7176616,8.067965,3
4.566058,8.01429,3
4.243381,6.4055486,3
3.9460201,7.079894,3
7.034602,8.321074,3
5.5346193,11.39451,3
5.694846,6.46543,3
4.9544983,5.7972813,3
4.2733197,6.3066516,3
2.4125755,7.9226165,3
2.7968533,7.6857195,3
4.202777,11.201292,3
4.0678477,10.297967,3
4.187504,11.182071,3
5.004881,6.8373346,3
6.9759517,6.6846113,3
2.5327415,7.887053,3
6.978655,8.399043,3
2.3174267,8.758198,3
2.4441228,8.760347,3
4.899167,11.931481,3
4.005557,10.853193,3
3.7234595,7.7019496,3
2.379849,8.816099,3
4.2043414,11.015347,3
2.2968633,6.714407,3
3.8146834,8.726458,3
3.43382,7.340287,3
2.4431374,8.009953,3
2.37604,7.1725874,3
5.9559083,11.211473,3
4.318032,5.9982586,3
4.105106,5.541367,3
2.7818267,12.454591,2
3.609747,13.079366,-1
5.1060905,5.993399,3
1.4017223,15.213163,-1
5.6986866,13.217961,1
19.41596,1.7010577,-1
4.9896803,13.161092,-1
4.469578,10.935079,3
5.903385,12.5574,3
4.6350513,12.720437,3
5.125642,12.06707,3
2.7918181,11.072372,3
9.003506,11.244919,-1
6.0125656,10.62425,3
7.614337,11.812617,3
2.3548055,6.313384,3
5.9875546,11.23568,3
4.370716,5.096428,-1
1.9579852,7.982699,-1
6.702046,9.835458,3
2.949641,10.303325,3
10.121342,9.852511,3
5.712987,11.9881735,3
7.621966,11.807076,3
3.7554023,11.077807,3
5.2259836,11.968452,3
1.9588395,8.04833,-1
0.625453,12.195857,-1
5.2038336,12.5037365,3
5.2213583,12.521927,3
7.608548,11.816695,3
4.533682,11.69562,3
3.9794087,5.9478083,3
2.793801,12.468302,2
5.6921134,13.315027,1
2.5823696,11.262617,3
4.119474,10.303421,3
2.862211,12.810141,2
4.3587604,12.980007,-1
5.2322807,11.405032,3
6.23916,11.712074,3
4.5813456,12.239435,3
1.4903035,9.026521,-1
6.4810047,10.004691,3
10.121501,9.852494,3
4.6818423,12.245307,3
5.944865,10.255773,3
6.983612,11.978447,3
5.8352246,11.009875,3
7.4609075,14.149181,3
5.520183,12.353511,3
4.1738214,8.406475,3
4.423266,5.6742015,3
8.522207,9.820761,-1
7.0699034,8.517067,3
5.5003304,7.2534647,-1
4.281523,8.404897,3
3.5881855,7.8415527,3
7.4456434,12.311109,-1
4.432823,5.353698,3
3.4500844,12.200343,-1
7.1989574,11.174178,3
4.4549475,5.36879,3
6.9298286,12.23226,3
3.799976,10.6511135,3
2.7286096,8.118896,3
4.0109324,11.503998,3
4.313679,12.283533,3
3.4183826,7.973086,3
7.455123,5.412953,3
5.5819807,12.299176,3
3.7895215,11.753382,3
7.909044,11.580562,3
4.6284647,12.3695,3
5.113415,10.958529,3
5.505339,7.2424445,-1
2.7941272,12.471324,2
2.776637,12.457699,2
6.59749,11.933279,3
5.373854,11.75947,3
5.349737,12.224413,3
3.2105548,8.976476,3
6.0445433,12.1492195,3
6.8859415,2.7127507,-1
6.2038155,12.601068,-1
4.5958357,7.296745,3
4.7405896,7.8600025,3
7.376225,10.4402485,3
4.1698976,7.200443,3
4.7340584,7.8751087,3
7.271731,7.7765427,3
4.6920958,5.6277647,3
7.4855146,11.175192,3
4.7548,7.8047805,3
4.561703,6.9910526,3
5.707678,9.368584,3
3.770453,7.06525,3
7.6002665,11.107535,3
7.3313503,11.2513075,3
4.7408767,7.8775473,3
5.0616956,10.789373,3
3.957637,6.881369,3
3.0137014,10.370898,3
7.384089,10.394302,3
7.4969087,11.162616,3
7.5826283,11.11841,3
4.691172,7.8083167,3
3.5515149,9.905484,3
6.641688,11.918522,3
2.9117193,9.253029,3
4.734078,7.8919635,3
3.0708065,10.399645,3
4.2141256,7.333544,3
4.8986716,8.867506,3
4.75648,7.932009,3
4.7535644,7.8728437,3
3.9508626,6.8955026,3
4.6608715,7.7329473,3
4.742975,7.842615,3
3.096832,10.358187,3
4.5213847,8.034912,3
2.6520388,7.342004,3
4.756009,7.8440037,3
4.8014855,7.857032,3
4.7389917,7.839377,3
4.679988,7.8233166,3
7.2590523,7.66815,3
7.0630484,5.3777456,3
5.997786,8.470493,3
5.0500803,3.4764688,-1
5.6867094,8.519772,3
5.050049,3.476773,-1
5.9315023,8.443498,3
5.9302363,8.465103,3
5.0500236,3.4765983,-1
5.9420924,8.4865675,3
5.05141,3.4812393,-1
5.9177976,8.4317255,3
5.0506005,3.4793997,-1
5.0501237,3.4771478,-1
5.9502587,8.500323,3
5.049612,3.481023,-1
3.0821176,9.132015,3
5.0500503,3.478256,-1
5.0501757,3.4806244,-1
7.938064,8.3483515,3
4.6708064,8.794857,3
3.9340112,7.5763206,3
2.504926,6.189868,3
6.220337,9.879423,3
2.8596313,8.005318,3
2.8525147,7.4296956,3
5.466156,8.8843155,3
7.391427,8.4974785,3
3.1378906,7.6057,3
3.867063,7.0141597,3
3.7001088,9.306303,3
2.7601774,8.441294,3
7.3425994,10.084482,3
7.4501734,10.293408,3
4.720133,8.690129,3
4.3954387,6.329931,3
4.33884,7.845248,3
4.3511176,6.286669,3
8.70927,6.60417,-1
3.3736541,10.333869,3
3.8930993,9.17776,3
3.9256516,9.776406,3
3.9258993,9.232034,3
7.196782,6.339231,3
3.9309688,9.706102,3
3.7547028,9.405001,3
8.717982,6.5927625,-1
2.9724936,10.4630995,3
3.6781588,8.143282,3
3.2220788,8.945002,3
3.3272688,8.413716,3
3.4266715,7.5721054,3
3.9995627,7.2881083,3
2.3812087,6.3964615,3
3.7010663,8.151298,3
4.0968375,7.1555643,3
5.9924874,8.713165,3
6.3889003,7.2868004,3
7.1128573,7.176077,3
5.1138763,11.758551,3
7.613599,11.812546,3
3.6314049,10.432772,3
5.393308,11.773118,3
7.5410643,11.791764,3
4.668574,11.724237,3
5.6585298,11.620431,3
4.2567997,11.5324335,3
4.924625,11.849035,3
4.7503543,11.785231,3
6.290448,10.150209,3
4.885861,10.724686,3
4.3203487,11.48249,3
5.284679,12.329392,3
2.5677447,6.244581,3
6.1088457,11.4648285,3
5.261889,11.68585,3
3.3894308,7.4365773,3
4.606198,11.661506,3
4.43861,11.097633,3
6.761143,8.218385,3
4.449881,11.414013,3
4.5071383,11.64211,3
4.5110955,11.715384,3
5.9353657,11.742212,3
5.4573445,11.846447,3
3.3115277,6.556618,3
5.321362,12.254027,3
4.5131063,11.649003,3
4.8487186,11.646199,3
5.424164,11.641837,3
6.2424245,10.246339,3
5.2687693,5.3068943,3
3.4871058,6.2148504,3
4.2202306,11.472154,3
4.6998,11.793497,3
6.2229834,10.029925,3
2.4358833,6.591549,3
5.9501524,10.711357,3
6.185209,10.489469,3
6.2252584,10.419938,3
6.193277,10.471144,3
6.0802417,10.90644,3
2.563546,6.167203,3
6.915081,8.372097,3
5.606312,6.1550426,3
4.1505203,10.984973,3
5.544356,11.852206,3
5.3763194,11.731431,3
5.294218,11.727968,3
2.3264928,8.720547,3
4.235014,11.436546,3
2.564406,6.2366424,3
4.0032654,11.969384,3
6.945901,8.423919,3
5.5482597,11.66007,3
5.9610076,10.748889,3
7.4979186,11.102757,3
6.2543287,10.415803,3
6.2797785,10.280074,3
6.3483915,10.226649,3
5.3474975,11.914312,3
6.3785243,7.976875,3
5.3288465,12.228286,3
2.3841255,8.514945,3
6.24945,11.394852,3
7.230058,8.107329,3
2.6180146,5.975153,3
4.245399,11.455103,3
2.3205726,6.5449343,3
4.949702,11.774314,3
4.849784,11.894349,3
7.041227,8.522278,3
4.6311474,11.739637,3
6.188107,11.440214,3
3.4711752,11.597101,3
4.139206,6.4443426,3
3.4336429,9.251592,3
5.707811,11.975594,3
4.312003,6.3138065,3
7.862547,10.351924,3
5.2881165,11.720936,3
4.3739324,6.084911,3
5.153636,7.235778,3
3.355823,6.4064364,3
4.994947,6.374575,3
2.7884226,7.2587705,3
4.5347233,10.978328,3
4.4197183,6.052936,3
7.615975,10.199243,3
4.3965497,6.402143,3
4.4026046,6.0693803,3
7.4357085,10.111111,3
4.363798,6.1176805,3
5.2291455,5.195184,3
4.54839,6.3209157,3
6.0649915,6.2933455,3
4.3868184,6.0686684,3
4.367997,6.0841155,3
6.742609,7.0721765,3
4.140881,11.400097,3
3.7800632,10.027736,3
4.234035,11.619723,3
5.3819532,11.75888,3
5.4327197,11.843635,3
5.360276,12.195079,3
4.1397767,11.448202,3
5.0348787,10.614946,3
4.517873,11.551856,3
3.251636,8.1461735,3
3.3427556,7.3442554,3
2.412328,7.6259766,3
3.9229035,6.3716197,3
3.3854601,7.4904294,3
8.147645,10.374971,3
3.3214881,8.577697,3
3.5265925,7.0339656,3
2.8870516,8.149224,3
5.821442,8.956191,3
2.6738672,7.220855,3
3.011842,7.6050725,-1
6.667267,11.126597,3
6.8848763,2.7207925,-1
6.1035986,12.0021715,3
6.143851,10.560893,3
7.06388,6.3069797,3
2.897295,8.153295,3
2.682251,7.2440953,3
3.0026915,7.597508,-1
3.8979793,10.445517,3
6.659182,11.127743,3
6.8848515,2.720879,-1
6.0874753,12.011794,3
6.148241,10.552956,3
7.077065,6.334283,3
2.8253787,8.180467,3
6.1110086,12.0013075,3
2.4147482,6.6275587,3
2.826305,8.155411,3
2.604964,6.736616,3
6.0273213,8.706888,3
2.3618727,6.7554407,3
2.8117652,8.119682,3
6.9355416,6.618963,3
6.9207015,6.6438284,3
6.178212,12.542677,-1
4.4694505,6.48965,3
5.8589935,8.842082,3
2.7519596,7.773236,3
3.016329,6.7360706,3
6.333563,7.078924,3
2.9383774,8.125711,3
6.048665,12.001812,3
6.0600724,12.078827,3
5.9009743,10.217161,3
6.8861475,2.7110078,-1
2.2866983,8.206001,3
2.956421,6.677557,3
2.7596097,7.278515,3
2.3584056,6.55817,3
6.010973,8.739382,3
6.053333,12.009691,3
6.8862395,2.7107415,-1
